Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131N, Sample","Abundances (Normalized): F1: 131C, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131N, Sample","Abundance: F1: 131C, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S4] F1: 127C, Sample","Found in Sample: [S3] F1: 127N, Sample","Found in Sample: [S6] F1: 128C, Sample","Found in Sample: [S5] F1: 128N, Sample","Found in Sample: [S8] F1: 129C, Sample","Found in Sample: [S7] F1: 129N, Sample","Found in Sample: [S10] F1: 130C, Sample","Found in Sample: [S9] F1: 130N, Sample","Found in Sample: [S12] F1: 131C, Sample","Found in Sample: [S11] F1: 131N, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q96FX2,DPH3 homolog OS=Homo sapiens OX=9606 GN=DPH3 PE=1 SV=1,0,FALSE,24.237,50,2,3,2,82,9.2,4.09,15.8,2,0,0,1093.5,1305.7,1193.5,1369.9,1354,1080,1338.3,1137.6,1370.2,862.3,854.4,547.1,619.5,609.8,670.3,544.1,573,607.1,551.7,640.9,823.7,854.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NXA8,"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Homo sapiens OX=9606 GN=SIRT5 PE=1 SV=2",0,FALSE,24.225,26,6,8,6,310,33.9,8.47,19.23,6,0,0,2472.1,2553.6,2566.6,2547.1,2580.8,2612.5,2462,2457.3,2736.5,2234.9,2252.6,1236.9,1211.7,1311.3,1246.3,1037.1,1385.9,1116.9,1191.7,1279.9,2134.8,2252.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H2H8,Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens OX=9606 GN=PPIL3 PE=1 SV=1,0,FALSE,24.218,42,4,4,4,161,18.1,6.79,13.26,4,0,0,1286.7,1206.1,1238.1,1189.5,1290.5,1336,1292.6,1061.4,1272.2,3501.9,3466.8,643.8,572.3,632.5,582,518.6,708.8,586.4,514.7,595,3345.1,3466.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P41223,Protein BUD31 homolog OS=Homo sapiens OX=9606 GN=BUD31 PE=1 SV=2,0,FALSE,24.216,47,6,8,6,144,17,8.82,28.44,6,0,0,3539,3718.9,3449.6,3724.7,3907.7,3670.8,3419.4,3549.3,3841.9,6214.8,6220.1,1770.8,1764.6,1762.4,1822.4,1570.4,1947.3,1551.2,1721.3,1797,5936.4,6220.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P78537,Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Homo sapiens OX=9606 GN=BLOC1S1 PE=1 SV=2,0,FALSE,24.2,41,6,7,6,153,17.3,9.33,19.46,6,0,0,3799.6,3912.6,3815.7,3483.1,3952.2,3960.8,3904.3,3889.8,3812.9,4233.5,4159.8,1901.2,1856.5,1949.5,1704.2,1588.3,2101.2,1771.2,1886.4,1783.4,4043.9,4159.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BVC4,Target of rapamycin complex subunit LST8 OS=Homo sapiens OX=9606 GN=MLST8 PE=1 SV=1,0,FALSE,24.196,19,4,5,4,326,35.9,5.86,19.39,4,0,0,428.1,419.6,424.7,427.6,462.4,439.8,400.2,412.9,446.1,746.5,693.8,214.2,199.1,217,209.2,185.8,233.3,181.5,200.2,208.7,713.1,693.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N9N7,Leucine-rich repeat-containing protein 57 OS=Homo sapiens OX=9606 GN=LRRC57 PE=1 SV=1,0,FALSE,24.178,25,6,7,6,239,26.7,8.43,15.31,6,0,0,2954.4,3025.3,2936.6,2893.2,2917.1,2985.4,3009.7,2943,2943.1,2413,2491.6,1478.3,1435.5,1500.3,1415.6,1172.3,1583.8,1365.3,1427.2,1376.6,2304.9,2491.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6EEV6,Small ubiquitin-related modifier 4 OS=Homo sapiens OX=9606 GN=SUMO4 PE=1 SV=2,0,FALSE,24.166,23,2,14,1,95,10.7,7.18,47.7,2,0,0,2678.8,3552.2,2990.4,3297.2,3621.4,2920.2,3359.6,3238.5,3414,2596.1,2713.6,1340.4,1685.5,1527.8,1613.3,1455.3,1549.2,1524.1,1570.5,1596.9,2479.8,2713.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N9V3,"WD repeat, SAM and U-box domain-containing protein 1 OS=Homo sapiens OX=9606 GN=WDSUB1 PE=1 SV=3",0,FALSE,24.142,22,7,8,7,476,52.8,6.37,18.61,7,0,0,2398.1,2611.8,2794.6,2642.2,2964.5,2660.6,2868.7,2807.7,2887.9,2150.2,2157.4,1199.9,1239.3,1427.8,1292.8,1191.3,1411.4,1301.4,1361.6,1350.8,2053.9,2157.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43678,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3,0,FALSE,24.062,57,7,12,7,99,10.9,9.57,29.18,7,0,0,5326.1,5202.2,4607.4,4896.9,4915.7,5237.3,5086.5,4964.3,4785.9,4933.9,4752.6,2665,2468.4,2354,2396,1975.5,2778.4,2307.5,2407.5,2238.5,4713,4752.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NV06,DDB1- and CUL4-associated factor 13 OS=Homo sapiens OX=9606 GN=DCAF13 PE=1 SV=2,0,FALSE,24.061,16,7,7,7,445,51.4,9.19,20.88,7,0,0,2163,2170.7,2243.9,2182.1,2221.3,2070.2,2201.6,2152.1,2203.3,2462.9,2542.5,1082.3,1030,1146.4,1067.6,892.7,1098.2,998.7,1043.7,1030.5,2352.6,2542.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6IQ22,Ras-related protein Rab-12 OS=Homo sapiens OX=9606 GN=RAB12 PE=1 SV=3,0,FALSE,23.994,17,3,4,2,244,27.2,8.41,13.81,3,0,0,688,745.3,682.4,684.6,675.4,668.9,680.7,709.7,704.7,590.5,619.3,344.2,353.6,348.6,335,271.4,354.9,308.8,344.2,329.6,564,619.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62328,Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2,0,FALSE,23.93,55,4,11,4,44,5.1,5.06,31.91,4,0,0,6576,7068.3,6773.5,8430.5,8114.8,6650.8,7645.9,6781.9,8471.5,6593.8,6762.9,3290.4,3353.9,3460.6,4124.9,3261.1,3528.2,3468.6,3289,3962.4,6298.5,6762.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NRV9,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1,0,FALSE,23.923,32,5,7,5,189,21.1,5.8,20.06,5,0,0,3764.7,3773.1,3822.9,3801.2,3905,3670.2,3583.7,3883,3859,2987.2,3163.7,1883.7,1790.3,1953.1,1859.8,1569.3,1947,1625.7,1883.1,1805,2853.4,3163.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P83436,Conserved oligomeric Golgi complex subunit 7 OS=Homo sapiens OX=9606 GN=COG7 PE=1 SV=1,0,FALSE,23.921,11,7,7,7,770,86.3,5.47,10.35,7,0,0,1677,1566.5,1526.9,1639.5,1670.6,1563.6,1604.9,1398.9,1624.8,3091.2,2998.1,839.1,743.3,780.1,802.2,671.3,829.5,728,678.4,760,2952.8,2998.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UBS8,E3 ubiquitin-protein ligase RNF14 OS=Homo sapiens OX=9606 GN=RNF14 PE=1 SV=1,0,FALSE,23.884,12,5,5,5,474,53.8,4.75,17.65,5,0,0,1544.5,1611.5,1719.2,1689.8,1626.5,1537.8,1456.9,1548.4,1768.4,2040.9,2048.4,772.8,764.6,878.3,826.8,653.6,815.8,660.9,750.9,827.1,1949.5,2048.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15649,Zinc finger HIT domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZNHIT3 PE=1 SV=2,0,FALSE,23.865,30,5,6,5,155,17.6,5.67,15.62,5,0,0,2733.2,2751.7,2512.5,2473.5,2688.3,2755.8,2557.3,2623.4,2621.8,1850.6,1904,1367.6,1305.6,1283.7,1210.2,1080.3,1462,1160.1,1272.2,1226.3,1767.7,1904,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O15145,Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3,0,FALSE,23.848,38,8,15,8,178,20.5,8.59,30.74,8,0,0,8665.9,8195.3,8050.3,8324.6,7515.3,8283.3,7729.9,7964.7,8013.7,5453,5674.3,4336.1,3888.6,4112.9,4073.1,3020.2,4394.2,3506.7,3862.6,3748.3,5208.7,5674.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96RU2,Ubiquitin carboxyl-terminal hydrolase 28 OS=Homo sapiens OX=9606 GN=USP28 PE=1 SV=1,0,FALSE,23.833,6,5,6,5,1077,122.4,5.2,19.52,5,0,0,1256.3,1294.7,1167.2,1216.6,1382.7,1370.4,1274.2,1245.1,1242.8,1950.3,1920.8,628.6,614.3,596.3,595.2,555.6,727,578.1,603.8,581.3,1863,1920.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8WV07,Protein LTO1 homolog OS=Homo sapiens OX=9606 GN=LTO1 PE=1 SV=2,0,FALSE,23.824,35,5,6,5,137,15.3,5.8,15.08,5,0,0,2189.7,2519.5,1937.9,2599.8,2218.4,2099.4,2239.8,2152,2260.2,1737.2,1881.3,1095.6,1195.5,990.1,1272,891.5,1113.7,1016.1,1043.7,1057.2,1659.4,1881.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BSY4,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5 OS=Homo sapiens OX=9606 GN=CHCHD5 PE=1 SV=1,0,FALSE,23.808,54,4,5,4,110,12.4,6.73,20.72,4,0,0,1414.1,1915.3,1216.6,1703.9,2419.4,1535.6,1420.1,1758.4,1707.4,1107.2,1197.5,707.6,908.8,621.6,833.7,972.3,814.6,644.2,852.8,798.6,1057.6,1197.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TAP8,Protein phosphatase 1 regulatory subunit 35 OS=Homo sapiens OX=9606 GN=PPP1R35 PE=1 SV=1,0,FALSE,23.769,32,5,5,5,253,27.9,8.68,16.52,5,0,0,2124.3,2103.8,2264.5,1991.7,2139,2140.9,1972.4,2202.4,2200,1619,1628.1,1062.9,998.2,1157,974.5,859.6,1135.7,894.8,1068.1,1029,1546.5,1628.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P50613,Cyclin-dependent kinase 7 OS=Homo sapiens OX=9606 GN=CDK7 PE=1 SV=1,0,FALSE,23.761,18,6,7,6,346,39,8.47,17.72,6,0,0,3857.4,4034.5,3817.6,3744.5,3996.8,3902.5,4000.6,3893.9,3938.5,3700.8,3690.2,1930.1,1914.3,1950.4,1832.1,1606.2,2070.3,1814.8,1888.4,1842.2,3535.1,3690.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15555,Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1,0,FALSE,23.753,16,5,9,3,327,37,5.57,22.13,5,0,0,537.9,526.2,501.5,518.1,523.8,515.5,524.6,150.3,436.6,3462.5,3445.3,269.1,249.7,256.2,253.5,210.5,273.5,238,72.9,204.2,3307.5,3445.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99836,Myeloid differentiation primary response protein MyD88 OS=Homo sapiens OX=9606 GN=MYD88 PE=1 SV=1,0,FALSE,23.721,30,7,8,7,296,33.2,6.15,19.03,7,0,0,3116.7,2800.7,2808.7,2649.9,2659.8,2914,2618.2,2534,2385.5,4219.2,4399.3,1559.5,1328.9,1435,1296.5,1068.9,1545.9,1187.7,1228.9,1115.8,4030.3,4399.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P30711,Glutathione S-transferase theta-1 OS=Homo sapiens OX=9606 GN=GSTT1 PE=1 SV=4,0,FALSE,23.7,28,5,7,5,240,27.3,7.49,23.31,5,0,0,837.5,798.5,872.8,889.6,900.8,866.8,890.6,996.2,906,799.9,736.6,419,378.9,445.9,435.3,362,459.8,404,483.1,423.8,764.1,736.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15172,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R5A PE=1 SV=1,0,FALSE,23.677,14,6,8,5,486,56.2,6.71,21.08,6,0,0,1840.3,1846.9,1974,1978.4,1656.4,1793.3,1741.8,1704.2,1929.8,2596.1,2574.7,920.8,876.3,1008.5,968,665.7,951.4,790.2,826.5,902.6,2479.9,2574.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NUG6,p53 and DNA damage-regulated protein 1 OS=Homo sapiens OX=9606 GN=PDRG1 PE=1 SV=2,0,FALSE,23.602,37,4,9,4,133,15.5,6.06,30.28,4,0,0,5298.3,5618.6,5927.9,5600.9,6141,5803.3,5943.8,5972.8,5842.9,6078.7,6058.2,2651.1,2666,3028.6,2740.4,2467.9,3078.6,2696.4,2896.6,2732.9,5806.5,6058.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y3D8,Adenylate kinase isoenzyme 6 OS=Homo sapiens OX=9606 GN=AK6 PE=1 SV=1,0,FALSE,23.59,30,5,7,5,172,20,4.58,18.55,5,0,0,2913.7,2834.7,2996.4,2801,3106.4,3094.2,2992.2,2442.3,2912.9,7754.7,7624.1,1457.9,1345.1,1530.9,1370.5,1248.4,1641.4,1357.4,1184.4,1362.5,7407.4,7624.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BQ90,Kelch domain-containing protein 3 OS=Homo sapiens OX=9606 GN=KLHDC3 PE=1 SV=1,0,FALSE,23.56,16,5,6,5,382,43.1,8.07,17.69,5,0,0,1883.8,1825.7,1757.8,1760.6,1759.6,1808.7,1717.1,1847.9,2098.1,2297.8,2363.4,942.6,866.3,898.1,861.4,707.1,959.5,779,896.1,981.4,2194.9,2363.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UHR6,Zinc finger HIT domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZNHIT2 PE=1 SV=1,0,FALSE,23.557,16,6,9,6,403,42.9,5.99,22.95,6,0,0,1418.8,1363.1,1276,1344.9,1349,1401.4,1309.3,1078.3,1309.7,3544,3541,709.9,646.8,651.9,658,542.1,743.4,594,523,612.6,3385.3,3541,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O15235,"28S ribosomal protein S12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS12 PE=1 SV=1",0,FALSE,23.504,39,4,10,4,138,15.2,10.29,33.12,4,0,0,3416,3177.2,3474.6,3213.3,3279.5,3584,3198.3,3554.9,3183.8,3928.6,3929.3,1709.2,1507.6,1775.2,1572.2,1317.9,1901.3,1450.9,1724,1489.2,3752.6,3929.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00221,NF-kappa-B inhibitor epsilon OS=Homo sapiens OX=9606 GN=NFKBIE PE=1 SV=3,0,FALSE,23.485,13,5,7,5,500,52.8,6.68,17.9,5,0,0,1403.8,1383.1,1187.8,1083.5,1237.6,1353.7,1230.7,1312.4,1191.2,1732.5,1726.2,702.4,656.3,606.9,530.1,497.4,718.1,558.3,636.5,557.2,1654.9,1726.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49427,Ubiquitin-conjugating enzyme E2 R1 OS=Homo sapiens OX=9606 GN=CDC34 PE=1 SV=2,0,FALSE,23.471,17,5,8,4,236,26.7,4.54,21.88,5,0,0,1627.1,1670.4,1713.9,1557.2,1835.7,1864.7,1785.7,1520.4,1601.6,4465.8,4306.8,814.1,792.6,875.7,761.9,737.7,989.2,810.1,737.3,749.1,4265.8,4306.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O15400,Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4,0,FALSE,23.469,22,4,6,4,261,29.8,5.55,20.2,4,0,0,2737.7,2598.9,2226.3,2493.2,2312.3,2345.5,2372,2302.3,2548.8,1930.9,2002.3,1369.9,1233.2,1137.4,1219.9,929.2,1244.3,1076,1116.5,1192.2,1844.4,2002.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BZI7,Regulator of nonsense transcripts 3B OS=Homo sapiens OX=9606 GN=UPF3B PE=1 SV=1,0,FALSE,23.467,11,5,6,5,483,57.7,9.48,12.56,5,0,0,1634.9,1646.1,1526.5,1503.6,1591.4,1651.4,1523.9,1610.6,1678.2,2064.1,2102,818,781.1,779.9,735.7,639.6,876,691.3,781.1,785,1971.6,2102,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7L3S4,Zinc finger protein 771 OS=Homo sapiens OX=9606 GN=ZNF771 PE=1 SV=1,0,FALSE,23.465,25,6,7,6,317,35.7,8.79,22.53,6,0,0,1205.7,1208.3,1104.4,1248.2,1082.2,1126.3,1060.7,1096.6,1077.6,1027.3,1118.1,603.3,573.3,564.2,610.7,434.9,597.5,481.2,531.8,504,981.3,1118.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O76075,DNA fragmentation factor subunit beta OS=Homo sapiens OX=9606 GN=DFFB PE=1 SV=1,0,FALSE,23.458,20,6,9,6,338,39.1,9,25.7,6,0,0,2592.4,2917.6,2526.7,2881.2,2579.8,2620,2439.4,2600.4,2529.6,2004.7,2062.6,1297.1,1384.4,1290.9,1409.7,1036.7,1389.9,1106.6,1261.1,1183.2,1914.9,2062.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H1B7,Probable E3 ubiquitin-protein ligase IRF2BPL OS=Homo sapiens OX=9606 GN=IRF2BPL PE=1 SV=1,0,FALSE,23.428,7,5,7,3,796,82.6,8.24,24.81,5,0,0,355,348.7,304.4,308.1,301.3,346.4,278.9,300.4,315.2,478.8,586.9,177.6,165.4,155.5,150.8,121.1,183.8,126.5,145.7,147.4,457.4,586.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14914,Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2,0,FALSE,23.377,14,4,4,4,329,35.8,8.29,16.75,4,0,0,2481.3,2978.4,2943.6,3666.8,2910.1,2915.8,3699.8,3495.1,3154.8,2109,2184.7,1241.5,1413.2,1503.9,1794.1,1169.5,1546.8,1678.4,1695,1475.6,2014.5,2184.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15057,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3",0,FALSE,23.36,13,9,10,9,778,88,6.8,17.1,9,0,0,1367.6,1465.4,1327.6,1336.8,1323.6,1410.3,1344.6,1301.5,1325.9,2279.3,2312.6,684.3,695.3,678.3,654.1,531.9,748.2,610,631.2,620.2,2177.2,2312.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9C0C7,Activating molecule in BECN1-regulated autophagy protein 1 OS=Homo sapiens OX=9606 GN=AMBRA1 PE=1 SV=2,0,FALSE,23.312,5,4,4,4,1298,142.4,7.18,11.81,4,0,0,592.2,613.1,651.8,616.5,696.8,664.7,614,617,691.5,1270.2,1272.2,296.3,290.9,333,301.6,280,352.6,278.6,299.2,323.4,1213.3,1272.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95628,CCR4-NOT transcription complex subunit 4 OS=Homo sapiens OX=9606 GN=CNOT4 PE=1 SV=3,0,FALSE,23.28,9,5,7,5,575,63.5,7.03,18.1,5,0,0,2805.1,2586.2,2769.2,2613.8,2645.9,2729.1,2352.6,2795.6,2502,2042.9,2041.5,1403.6,1227.2,1414.8,1278.9,1063.3,1447.8,1067.2,1355.8,1170.3,1951.4,2041.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9ULT8,E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=3,0,FALSE,23.226,2,5,5,5,2610,289.2,5.35,17.19,5,0,0,1031.7,993,891.3,827,871.8,1038.3,883.6,821.9,829.3,1774.4,1881.1,516.2,471.2,455.4,404.7,350.3,550.8,400.8,398.6,387.9,1694.9,1881.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5T160,"Probable arginine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=RARS2 PE=1 SV=1",0,FALSE,23.211,13,7,8,7,578,65.5,8.21,13.9,7,0,0,562.7,544,487.3,452.8,501.5,518.6,471,522.5,462.5,1000.2,1048.3,281.5,258.1,249,221.5,201.6,275.1,213.7,253.4,216.3,955.4,1048.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NZN8,CCR4-NOT transcription complex subunit 2 OS=Homo sapiens OX=9606 GN=CNOT2 PE=1 SV=1,0,FALSE,23.21,8,3,4,3,540,59.7,7.66,12.88,3,0,0,623.5,645,582.1,603.4,541.5,633.5,515.3,374.8,568.1,2046.1,2084.3,312,306.1,297.4,295.2,217.6,336.1,233.8,181.8,265.7,1954.5,2084.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86V88,Magnesium-dependent phosphatase 1 OS=Homo sapiens OX=9606 GN=MDP1 PE=1 SV=1,0,FALSE,23.177,40,8,14,8,176,20.1,6.39,36.03,8,0,0,5770.1,5786.9,5474.7,5801.9,5567,5831.1,5811.8,5735.3,5739.6,4130.4,4067.7,2887.1,2745.9,2797.1,2838.8,2237.2,3093.4,2636.5,2781.4,2684.6,3945.4,4067.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BXD5,N-acetylneuraminate lyase OS=Homo sapiens OX=9606 GN=NPL PE=1 SV=1,0,FALSE,23.162,21,5,5,5,320,35.1,5.57,13.96,5,0,0,890.8,894.9,917.1,979,1028.3,926.7,980.8,1250.7,957.7,1238.4,1173.5,445.7,424.6,468.6,479,413.2,491.6,444.9,606.5,448,1182.9,1173.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62310,U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2,0,FALSE,23.15,32,5,15,5,102,11.8,4.7,35.21,5,0,0,4967,4563.3,4152.3,4768.3,4227.7,4495.5,4653.7,4522.1,4428,3236.8,3113.6,2485.3,2165.2,2121.4,2333,1699,2384.8,2111.1,2193,2071.1,3091.8,3113.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NF64,Zinc finger MIZ domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZMIZ2 PE=1 SV=2,0,FALSE,23.125,8,7,9,2,920,96.5,7.12,13.09,7,0,0,446.1,455.8,438.7,464.2,518.4,448.9,417.3,485,530.6,333,333.4,223.2,216.3,224.2,227.1,208.3,238.2,189.3,235.2,248.2,318.1,333.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IXM2,Chromatin complexes subunit BAP18 OS=Homo sapiens OX=9606 GN=BAP18 PE=1 SV=1,0,FALSE,23.122,25,3,4,3,172,17.9,7.33,15.46,3,0,0,1747.9,1813.4,1851.9,1886.1,1846.4,1801.7,1912.8,1908.5,1977.9,2030.8,2078.1,874.6,860.4,946.1,922.8,742,955.8,867.7,925.6,925.1,1939.8,2078.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q00526,Cyclin-dependent kinase 3 OS=Homo sapiens OX=9606 GN=CDK3 PE=1 SV=1,0,FALSE,23.091,18,5,8,1,305,35,8.79,23.96,5,0,0,968.2,1000.2,971.5,995.6,980,901.5,945.4,888.2,941.1,1180.2,1210.2,484.4,474.6,496.3,487.1,393.8,478.3,428.9,430.8,440.2,1127.4,1210.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NHH9,Atlastin-2 OS=Homo sapiens OX=9606 GN=ATL2 PE=1 SV=2,0,FALSE,23.09,9,4,6,4,583,66.2,5.48,22.1,4,0,0,688.8,649.4,634.3,639.5,646,676,640.4,603.4,666.6,900.4,929.8,344.6,308.1,324.1,312.9,259.6,358.6,290.5,292.6,311.8,860.1,929.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96E11,"Ribosome-recycling factor, mitochondrial OS=Homo sapiens OX=9606 GN=MRRF PE=1 SV=1",0,FALSE,23.08,18,4,5,4,262,29.3,9.79,12.56,4,0,0,1879.2,1974.4,1922.6,1920.3,2010.3,1955.2,1944.3,1819.6,2042.8,3243.7,3317.1,940.3,936.9,982.3,939.6,807.9,1037.2,882,882.4,955.5,3098.5,3317.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P18846,Cyclic AMP-dependent transcription factor ATF-1 OS=Homo sapiens OX=9606 GN=ATF1 PE=1 SV=2,0,FALSE,23.003,17,4,9,3,271,29.2,8.37,29.02,4,0,1,6869.4,7091,7052.8,6754.8,6838.4,6847,6485.3,7296.7,7057.7,5093.7,5169,3437.2,3364.6,3603.3,3305,2748.1,3632.3,2942,3538.6,3301.1,4865.6,5169,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H0E2,Toll-interacting protein OS=Homo sapiens OX=9606 GN=TOLLIP PE=1 SV=1,0,FALSE,23.002,21,5,7,5,274,30.3,5.97,25.23,5,0,0,3667,3651.5,3429,3542.9,3404.1,3340.3,3354.8,3791.7,3479.6,3143.5,2972,1834.8,1732.6,1751.9,1733.5,1368,1772,1521.9,1838.8,1627.5,3002.7,2972,High,High,High,High,High,High,High,High,High,High,High,1,
